#x-axis,1,2
#second,Volt,Volt
#+2.975000E-03,,
#+2.975100E-03,,
#+2.975200E-03,,
#+2.975300E-03,,
#+2.975400E-03,,
#+2.975500E-03,,
+2.980800E-03,-1.407046E-03,-9.447247E-03
+2.980900E-03,-3.919608E-03,-6.934684E-03
+2.981000E-03,-1.407046E-03,-6.934684E-03
+2.981100E-03,-3.919608E-03,-6.934684E-03
+2.981200E-03,-6.934684E-03,-6.934684E-03
+2.981300E-03,-1.407046E-03,-1.407046E-03
+2.981400E-03,-3.919608E-03,-3.919608E-03
+2.981500E-03,-6.934684E-03,-6.934684E-03
+2.981600E-03,-11.959809E-03,-6.934684E-03
+2.981700E-03,-14.974885E-03,-6.934684E-03
+2.981800E-03,-4.422121E-03,-11.959809E-03
+2.981900E-03,-3.919608E-03,-9.447247E-03
+2.982000E-03,-1.407046E-03,-6.934684E-03
+2.982100E-03,-3.919608E-03,-11.959809E-03
+2.982200E-03,-1.407046E-03,-9.447247E-03
+2.982300E-03,+1.105517E-03,-11.959809E-03
+2.982400E-03,+1.105517E-03,-14.974885E-03
+2.982500E-03,+1.105517E-03,-14.974885E-03
+2.982600E-03,+1.105517E-03,-14.974885E-03
+2.982700E-03,+1.105517E-03,-9.447247E-03
+2.982800E-03,+1.105517E-03,-11.959809E-03
+2.982900E-03,+1.105517E-03,-14.974885E-03
+2.983000E-03,-3.919608E-03,-9.447247E-03
+2.983100E-03,-1.407046E-03,-6.934684E-03
+2.983200E-03,+6.633155E-03,-6.934684E-03
+2.983300E-03,+4.120592E-03,-6.934684E-03
+2.983400E-03,+6.633155E-03,-11.959809E-03
+2.983500E-03,+4.120592E-03,-9.447247E-03
+2.983600E-03,-3.919608E-03,-11.959809E-03
+2.983700E-03,-1.407046E-03,-9.447247E-03
+2.983800E-03,-3.919608E-03,-1.407046E-03
+2.983900E-03,-1.407046E-03,+1.105517E-03
+2.984000E-03,-3.919608E-03,-3.919608E-03
+2.984100E-03,-6.934684E-03,-6.934684E-03
+2.984200E-03,-11.959809E-03,-6.934684E-03
+2.984300E-03,-14.974885E-03,+3.618080E-03
+2.984400E-03,-14.974885E-03,+4.120592E-03
+2.984500E-03,-9.447247E-03,+6.633155E-03
+2.984600E-03,-6.934684E-03,+9.145718E-03
+2.984700E-03,-1.407046E-03,+9.145718E-03
+2.984800E-03,+1.105517E-03,+4.120592E-03
+2.984900E-03,-3.919608E-03,+6.633155E-03
+2.985000E-03,+3.618080E-03,+9.145718E-03
+2.985100E-03,+4.120592E-03,+9.145718E-03
+2.985200E-03,+1.105517E-03,+4.120592E-03
+2.985300E-03,+1.105517E-03,-3.919608E-03
+2.985400E-03,-3.919608E-03,-6.934684E-03
+2.985500E-03,-1.407046E-03,-1.407046E-03
+2.985600E-03,-3.919608E-03,-3.919608E-03
+2.985700E-03,-6.934684E-03,-6.934684E-03
+2.985800E-03,-6.934684E-03,-6.934684E-03
+2.985900E-03,-6.934684E-03,-1.407046E-03
+2.986000E-03,-6.934684E-03,-3.919608E-03
+2.986100E-03,-6.934684E-03,-6.934684E-03
+2.986200E-03,-11.959809E-03,-6.934684E-03
+2.986300E-03,-14.974885E-03,-11.959809E-03
+2.986400E-03,-14.974885E-03,+1.105517E-03
+2.986500E-03,-14.974885E-03,+4.120592E-03
+2.986600E-03,-14.974885E-03,-3.919608E-03
+2.986700E-03,-14.974885E-03,-1.407046E-03
+2.986800E-03,-14.974885E-03,+1.105517E-03
+2.986900E-03,-9.447247E-03,-3.919608E-03
+2.987000E-03,-11.959809E-03,-1.407046E-03
+2.987100E-03,-14.974885E-03,+1.105517E-03
+2.987200E-03,-9.447247E-03,+1.105517E-03
+2.987300E-03,-11.959809E-03,+1.105517E-03
+2.987400E-03,-14.974885E-03,+1.105517E-03
+2.987500E-03,-14.974885E-03,-3.919608E-03
+2.987600E-03,-9.447247E-03,-6.934684E-03
+2.987700E-03,-11.959809E-03,-6.934684E-03
+2.987800E-03,-9.447247E-03,-6.934684E-03
+2.987900E-03,-11.959809E-03,-1.407046E-03
+2.988000E-03,-20.000010E-03,+1.105517E-03
+2.988100E-03,-17.487447E-03,-3.919608E-03
+2.988200E-03,-14.974885E-03,-6.934684E-03
+2.988300E-03,-20.000010E-03,-6.934684E-03
+2.988400E-03,-12.462322E-03,-6.934684E-03
+2.988500E-03,-11.959809E-03,-11.959809E-03
+2.988600E-03,-14.974885E-03,-9.447247E-03
+2.988700E-03,-14.974885E-03,-6.934684E-03
+2.988800E-03,-9.447247E-03,-11.959809E-03
+2.988900E-03,-6.934684E-03,-14.974885E-03
+2.989000E-03,-11.959809E-03,-14.974885E-03
+2.989100E-03,-14.974885E-03,-14.974885E-03
+2.989200E-03,-14.974885E-03,-14.974885E-03
+2.989300E-03,-14.974885E-03,-20.000010E-03
+2.989400E-03,-9.447247E-03,-23.015086E-03
+2.989500E-03,-11.959809E-03,-17.487447E-03
+2.989600E-03,-14.974885E-03,-20.000010E-03
+2.989700E-03,-20.000010E-03,-23.015086E-03
+2.989800E-03,-12.462322E-03,-17.487447E-03
+2.989900E-03,-11.959809E-03,-14.974885E-03
+2.990000E-03,-14.974885E-03,-14.974885E-03
+2.990100E-03,-20.000010E-03,-14.974885E-03
+2.990200E-03,-17.487447E-03,-14.974885E-03
+2.990300E-03,-14.974885E-03,-9.447247E-03
+2.990400E-03,-14.974885E-03,-1.407046E-03
+2.990500E-03,-9.447247E-03,-3.919608E-03
+2.990600E-03,-6.934684E-03,-1.407046E-03
+2.990700E-03,-6.934684E-03,+1.105517E-03
+2.990800E-03,-6.934684E-03,+1.105517E-03
+2.990900E-03,-6.934684E-03,+1.105517E-03
+2.991000E-03,-1.407046E-03,+1.105517E-03
+2.991100E-03,-3.919608E-03,-3.919608E-03
+2.991200E-03,-1.407046E-03,-6.934684E-03
+2.991300E-03,+1.105517E-03,-6.934684E-03
+2.991400E-03,-3.919608E-03,-6.934684E-03
+2.991500E-03,-6.934684E-03,-6.934684E-03
+2.991600E-03,-6.934684E-03,-1.407046E-03
+2.991700E-03,-6.934684E-03,+1.105517E-03
+2.991800E-03,-6.934684E-03,-8.944734E-03
+2.991900E-03,-6.934684E-03,-9.447247E-03
+2.992000E-03,-1.407046E-03,-11.959809E-03
+2.992100E-03,+1.105517E-03,-14.974885E-03
+2.992200E-03,+1.105517E-03,-9.447247E-03
+2.992300E-03,-3.919608E-03,-11.959809E-03
+2.992400E-03,-1.407046E-03,-14.974885E-03
+2.992500E-03,+1.105517E-03,-14.974885E-03
+2.992600E-03,+1.105517E-03,-14.974885E-03
+2.992700E-03,-8.944734E-03,-20.000010E-03
+2.992800E-03,-9.447247E-03,-17.487447E-03
+2.992900E-03,-1.407046E-03,-14.974885E-03
+2.993000E-03,-8.944734E-03,-14.974885E-03
+2.993100E-03,-9.447247E-03,-14.974885E-03
+2.993200E-03,-11.959809E-03,-9.447247E-03
+2.993300E-03,-9.447247E-03,-11.959809E-03
+2.993400E-03,-11.959809E-03,-9.447247E-03
+2.993500E-03,-9.447247E-03,-6.934684E-03
+2.993600E-03,-16.984935E-03,-6.934684E-03
+2.993700E-03,-17.487447E-03,-11.959809E-03
+2.993800E-03,-14.974885E-03,-9.447247E-03
+2.993900E-03,-14.974885E-03,-6.934684E-03
+2.994000E-03,-14.974885E-03,-1.407046E-03
+2.994100E-03,-14.974885E-03,-3.919608E-03
+2.994200E-03,-14.974885E-03,-1.407046E-03
+2.994300E-03,-14.974885E-03,+1.105517E-03
+2.994400E-03,-14.974885E-03,-3.919608E-03
+2.994500E-03,-14.974885E-03,-1.407046E-03
+2.994600E-03,-14.974885E-03,+1.105517E-03
+2.994700E-03,-9.447247E-03,-3.919608E-03
+2.994800E-03,-11.959809E-03,-6.934684E-03
+2.994900E-03,-9.447247E-03,-1.407046E-03
+2.995000E-03,-6.934684E-03,+1.105517E-03
+2.995100E-03,-1.407046E-03,-3.919608E-03
+2.995200E-03,+1.105517E-03,-6.934684E-03
+2.995300E-03,-3.919608E-03,-6.934684E-03
+2.995400E-03,-6.934684E-03,-6.934684E-03
+2.995500E-03,-11.959809E-03,-6.934684E-03
+2.995600E-03,-9.447247E-03,-11.959809E-03
+2.995700E-03,-11.959809E-03,-14.974885E-03
+2.995800E-03,-9.447247E-03,-4.422121E-03
+2.995900E-03,-6.934684E-03,-8.944734E-03
+2.996000E-03,-6.934684E-03,-9.447247E-03
+2.996100E-03,-11.959809E-03,-6.934684E-03
+2.996200E-03,-4.422121E-03,-11.959809E-03
+2.996300E-03,-3.919608E-03,-14.974885E-03
+2.996400E-03,-6.934684E-03,-9.447247E-03
+2.996500E-03,-6.934684E-03,-6.934684E-03
+2.996600E-03,-11.959809E-03,-11.959809E-03
+2.996700E-03,-9.447247E-03,-14.974885E-03
+2.996800E-03,-11.959809E-03,-4.422121E-03
+2.996900E-03,-9.447247E-03,+1.105517E-03
+2.997000E-03,-11.959809E-03,+1.105517E-03
+2.997100E-03,-14.974885E-03,-3.919608E-03
+2.997200E-03,-9.447247E-03,-1.407046E-03
+2.997300E-03,-6.934684E-03,+6.633155E-03
+2.997400E-03,-11.959809E-03,+9.145718E-03
+2.997500E-03,-9.447247E-03,-904.533E-06
+2.997600E-03,-6.934684E-03,-1.407046E-03
+2.997700E-03,-6.934684E-03,+1.105517E-03
+2.997800E-03,-6.934684E-03,+1.105517E-03
+2.997900E-03,-6.934684E-03,+1.105517E-03
+2.998000E-03,-6.934684E-03,+1.105517E-03
+2.998100E-03,-6.934684E-03,+1.105517E-03
+2.998200E-03,-6.934684E-03,+1.105517E-03
+2.998300E-03,-11.959809E-03,+1.105517E-03
+2.998400E-03,-9.447247E-03,+1.105517E-03
+2.998500E-03,-11.959809E-03,+1.105517E-03
+2.998600E-03,-9.447247E-03,-3.919608E-03
+2.998700E-03,-6.934684E-03,-1.407046E-03
+2.998800E-03,-11.959809E-03,+1.105517E-03
+2.998900E-03,-9.447247E-03,-3.919608E-03
+2.999000E-03,-6.934684E-03,-6.934684E-03
+2.999100E-03,-6.934684E-03,-1.407046E-03
+2.999200E-03,-6.934684E-03,+1.105517E-03
+2.999300E-03,-6.934684E-03,+1.105517E-03
+2.999400E-03,-1.407046E-03,+1.105517E-03
+2.999500E-03,-3.919608E-03,+1.105517E-03
+2.999600E-03,-1.407046E-03,+1.105517E-03
+2.999700E-03,-3.919608E-03,+1.105517E-03
+2.999800E-03,-6.934684E-03,+6.633155E-03
+2.999900E-03,-6.934684E-03,+4.120592E-03
+3.000000E-03,-6.934684E-03,+1.105517E-03
+3.000100E-03,-6.934684E-03,-3.919608E-03
+3.000200E-03,-6.934684E-03,-6.934684E-03
+3.000300E-03,-1.407046E-03,-6.934684E-03
+3.000400E-03,-3.919608E-03,-6.934684E-03
+3.000500E-03,-6.934684E-03,-6.934684E-03
+3.000600E-03,-6.934684E-03,-11.959809E-03
+3.000700E-03,-6.934684E-03,-14.974885E-03
+3.000800E-03,-6.934684E-03,-14.974885E-03
+3.000900E-03,-6.934684E-03,-9.447247E-03
+3.001000E-03,-6.934684E-03,-6.934684E-03
+3.001100E-03,-11.959809E-03,-11.959809E-03
+3.001200E-03,-9.447247E-03,-14.974885E-03
+3.001300E-03,-1.407046E-03,-14.974885E-03
+3.001400E-03,-3.919608E-03,-9.447247E-03
+3.001500E-03,-6.934684E-03,-11.959809E-03
+3.001600E-03,-6.934684E-03,-14.974885E-03
+3.001700E-03,-1.407046E-03,-9.447247E-03
+3.001800E-03,-3.919608E-03,-11.959809E-03
+3.001900E-03,-1.407046E-03,-14.974885E-03
+3.002000E-03,-3.919608E-03,-14.974885E-03
+3.002100E-03,-1.407046E-03,-20.000010E-03
+3.002200E-03,-3.919608E-03,-23.015086E-03
+3.002300E-03,-6.934684E-03,-23.015086E-03
+3.002400E-03,-6.934684E-03,-17.487447E-03
+3.002500E-03,-11.959809E-03,-20.000010E-03
+3.002600E-03,-14.974885E-03,-17.487447E-03
+3.002700E-03,-9.447247E-03,-14.974885E-03
+3.002800E-03,-11.959809E-03,-14.974885E-03
+3.002900E-03,-14.974885E-03,-9.447247E-03
+3.003000E-03,-14.974885E-03,-11.959809E-03
+3.003100E-03,-14.974885E-03,-9.447247E-03
+3.003200E-03,-14.974885E-03,-6.934684E-03
+3.003300E-03,-14.974885E-03,-6.934684E-03
+3.003400E-03,-14.974885E-03,-6.934684E-03
+3.003500E-03,-9.447247E-03,-6.934684E-03
+3.003600E-03,-11.959809E-03,-6.934684E-03
+3.003700E-03,-9.447247E-03,-1.407046E-03
+3.003800E-03,-11.959809E-03,-3.919608E-03
+3.003900E-03,-9.447247E-03,-6.934684E-03
+3.004000E-03,-6.934684E-03,-6.934684E-03
+3.004100E-03,-6.934684E-03,-6.934684E-03
+3.004200E-03,-6.934684E-03,-6.934684E-03
+3.004300E-03,-1.407046E-03,-6.934684E-03
+3.004400E-03,+1.105517E-03,-6.934684E-03
+3.004500E-03,-3.919608E-03,-11.959809E-03
+3.004600E-03,-1.407046E-03,-14.974885E-03
+3.004700E-03,+1.105517E-03,-9.447247E-03
+3.004800E-03,+1.105517E-03,-16.984935E-03
+3.004900E-03,+1.105517E-03,-17.487447E-03
+3.005000E-03,+1.105517E-03,-9.447247E-03
+3.005100E-03,+1.105517E-03,-11.959809E-03
+3.005200E-03,+6.633155E-03,-14.974885E-03
+3.005300E-03,+4.120592E-03,-9.447247E-03
+3.005400E-03,+1.105517E-03,-6.934684E-03
+3.005500E-03,+1.105517E-03,-11.959809E-03
+3.005600E-03,+1.105517E-03,-9.447247E-03
+3.005700E-03,+1.105517E-03,-11.959809E-03
+3.005800E-03,+1.105517E-03,-14.974885E-03
+3.005900E-03,+1.105517E-03,-14.974885E-03
+3.006000E-03,+1.105517E-03,-9.447247E-03
+3.006100E-03,+1.105517E-03,-6.934684E-03
+3.006200E-03,+1.105517E-03,-1.407046E-03
+3.006300E-03,-3.919608E-03,-3.919608E-03
+3.006400E-03,-1.407046E-03,-11.959809E-03
+3.006500E-03,+1.105517E-03,-9.447247E-03
+3.006600E-03,-3.919608E-03,-11.959809E-03
+3.006700E-03,-6.934684E-03,-9.447247E-03
+3.006800E-03,-1.407046E-03,-6.934684E-03
+3.006900E-03,-3.919608E-03,-1.407046E-03
+3.007000E-03,-6.934684E-03,+1.105517E-03
+3.007100E-03,-1.407046E-03,-3.919608E-03
+3.007200E-03,+1.105517E-03,-6.934684E-03
+3.007300E-03,+1.105517E-03,-1.407046E-03
+3.007400E-03,+1.105517E-03,+6.633155E-03
+3.007500E-03,-3.919608E-03,+4.120592E-03
+3.007600E-03,-6.934684E-03,+1.105517E-03
+3.007700E-03,-1.407046E-03,+6.633155E-03
+3.007800E-03,+1.105517E-03,+4.120592E-03
+3.007900E-03,+1.105517E-03,+1.105517E-03
+3.008000E-03,+1.105517E-03,+1.105517E-03
+3.008100E-03,+1.105517E-03,+1.105517E-03
+3.008200E-03,+6.633155E-03,+1.105517E-03
+3.008300E-03,+4.120592E-03,-3.919608E-03
+3.008400E-03,+6.633155E-03,-6.934684E-03
+3.008500E-03,+4.120592E-03,-1.407046E-03
+3.008600E-03,+1.105517E-03,+1.105517E-03
+3.008700E-03,+1.105517E-03,+1.105517E-03
+3.008800E-03,+1.105517E-03,+6.633155E-03
+3.008900E-03,+1.105517E-03,-904.533E-06
+3.009000E-03,+1.105517E-03,+3.618080E-03
+3.009100E-03,+1.105517E-03,+9.145718E-03
+3.009200E-03,+1.105517E-03,-904.533E-06
+3.009300E-03,+1.105517E-03,+3.618080E-03
+3.009400E-03,+1.105517E-03,+4.120592E-03
+3.009500E-03,+6.633155E-03,+1.105517E-03
+3.009600E-03,+4.120592E-03,-3.919608E-03
+3.009700E-03,+6.633155E-03,-1.407046E-03
+3.009800E-03,+9.145718E-03,-3.919608E-03
+3.009900E-03,+9.145718E-03,-1.407046E-03
+3.010000E-03,+4.120592E-03,-3.919608E-03
+3.010100E-03,+1.105517E-03,-1.407046E-03
+3.010200E-03,+1.105517E-03,-3.919608E-03
+3.010300E-03,+1.105517E-03,-6.934684E-03
+3.010400E-03,-3.919608E-03,-1.407046E-03
+3.010500E-03,-11.959809E-03,-3.919608E-03
+3.010600E-03,-14.974885E-03,-6.934684E-03
+3.010700E-03,-4.422121E-03,-6.934684E-03
+3.010800E-03,-3.919608E-03,-1.407046E-03
+3.010900E-03,-1.407046E-03,+1.105517E-03
+3.011000E-03,-3.919608E-03,+1.105517E-03
+3.011100E-03,-6.934684E-03,-3.919608E-03
+3.011200E-03,-1.407046E-03,-6.934684E-03
+3.011300E-03,+1.105517E-03,-6.934684E-03
+3.011400E-03,+1.105517E-03,-6.934684E-03
+3.011500E-03,+6.633155E-03,-6.934684E-03
+3.011600E-03,+4.120592E-03,-11.959809E-03
+3.011700E-03,+1.105517E-03,-9.447247E-03
+3.011800E-03,+1.105517E-03,-11.959809E-03
+3.011900E-03,+1.105517E-03,-14.974885E-03
+3.012000E-03,-3.919608E-03,-14.974885E-03
+3.012100E-03,-1.407046E-03,-20.000010E-03
+3.012200E-03,-3.919608E-03,-17.487447E-03
+3.012300E-03,-6.934684E-03,-14.974885E-03
+3.012400E-03,-1.407046E-03,-14.974885E-03
+3.012500E-03,-3.919608E-03,-14.974885E-03
+3.012600E-03,-6.934684E-03,-9.447247E-03
+3.012700E-03,-11.959809E-03,-6.934684E-03
+3.012800E-03,-9.447247E-03,-11.959809E-03
+3.012900E-03,-11.959809E-03,-9.447247E-03
+3.013000E-03,-9.447247E-03,-6.934684E-03
+3.013100E-03,-11.959809E-03,-6.934684E-03
+3.013200E-03,-14.974885E-03,-6.934684E-03
+3.013300E-03,-14.974885E-03,-1.407046E-03
+3.013400E-03,-14.974885E-03,-3.919608E-03
+3.013500E-03,-14.974885E-03,+3.618080E-03
+3.013600E-03,-9.447247E-03,+4.120592E-03
+3.013700E-03,-6.934684E-03,-3.919608E-03
+3.013800E-03,-6.934684E-03,-1.407046E-03
+3.013900E-03,-11.959809E-03,+6.633155E-03
+3.014000E-03,-9.447247E-03,+4.120592E-03
+3.014100E-03,-6.934684E-03,-3.919608E-03
+3.014200E-03,-6.934684E-03,-6.934684E-03
+3.014300E-03,-6.934684E-03,-1.407046E-03
+3.014400E-03,-6.934684E-03,+1.105517E-03
+3.014500E-03,-11.959809E-03,-3.919608E-03
+3.014600E-03,-14.974885E-03,-6.934684E-03
+3.014700E-03,-14.974885E-03,-11.959809E-03
+3.014800E-03,-14.974885E-03,-14.974885E-03
+3.014900E-03,-20.000010E-03,-4.422121E-03
+3.015000E-03,-23.015086E-03,-3.919608E-03
+3.015100E-03,-23.015086E-03,-6.934684E-03
+3.015200E-03,-17.487447E-03,-6.934684E-03
+3.015300E-03,-14.974885E-03,-6.934684E-03
+3.015400E-03,-20.000010E-03,-1.407046E-03
+3.015500E-03,-23.015086E-03,+1.105517E-03
+3.015600E-03,-17.487447E-03,-3.919608E-03
+3.015700E-03,-20.000010E-03,-1.407046E-03
+3.015800E-03,-23.015086E-03,+1.105517E-03
+3.015900E-03,-23.015086E-03,-3.919608E-03
+3.016000E-03,-23.015086E-03,-1.407046E-03
+3.016100E-03,-17.487447E-03,+1.105517E-03
+3.016200E-03,-14.974885E-03,+1.105517E-03
+3.016300E-03,-14.974885E-03,+1.105517E-03
+3.016400E-03,-14.974885E-03,-3.919608E-03
+3.016500E-03,-9.447247E-03,-6.934684E-03
+3.016600E-03,-6.934684E-03,-1.407046E-03
+3.016700E-03,-6.934684E-03,+1.105517E-03
+3.016800E-03,-6.934684E-03,+1.105517E-03
+3.016900E-03,-6.934684E-03,+1.105517E-03
+3.017000E-03,-6.934684E-03,-3.919608E-03
+3.017100E-03,-6.934684E-03,-6.934684E-03
+3.017200E-03,-6.934684E-03,-6.934684E-03
+3.017300E-03,-6.934684E-03,-6.934684E-03
+3.017400E-03,-6.934684E-03,-6.934684E-03
+3.017500E-03,-6.934684E-03,-6.934684E-03
+3.017600E-03,-6.934684E-03,-1.407046E-03
+3.017700E-03,-1.407046E-03,-3.919608E-03
+3.017800E-03,+1.105517E-03,-1.407046E-03
+3.017900E-03,-3.919608E-03,-3.919608E-03
+3.018000E-03,-1.407046E-03,-1.407046E-03
+3.018100E-03,+1.105517E-03,-8.944734E-03
+3.018200E-03,+1.105517E-03,-9.447247E-03
+3.018300E-03,+1.105517E-03,-11.959809E-03
+3.018400E-03,+1.105517E-03,-14.974885E-03
+3.018500E-03,+1.105517E-03,-9.447247E-03
+3.018600E-03,+1.105517E-03,-6.934684E-03
+3.018700E-03,+1.105517E-03,-6.934684E-03
+3.018800E-03,+1.105517E-03,-11.959809E-03
+3.018900E-03,-3.919608E-03,-14.974885E-03
+3.019000E-03,-6.934684E-03,-9.447247E-03
+3.019100E-03,-6.934684E-03,-11.959809E-03
+3.019200E-03,-6.934684E-03,-14.974885E-03
+3.019300E-03,-6.934684E-03,-9.447247E-03
+3.019400E-03,-6.934684E-03,-6.934684E-03
+3.019500E-03,-6.934684E-03,-6.934684E-03
+3.019600E-03,-6.934684E-03,-1.407046E-03
+3.019700E-03,-11.959809E-03,+1.105517E-03
+3.019800E-03,-9.447247E-03,-3.919608E-03
+3.019900E-03,-6.934684E-03,-1.407046E-03
+3.020000E-03,-1.407046E-03,+1.105517E-03
+3.020100E-03,+1.105517E-03,+11.658281E-03
+3.020200E-03,+1.105517E-03,+7.135668E-03
+3.020300E-03,+1.105517E-03,+1.105517E-03
+3.020400E-03,-3.919608E-03,+6.633155E-03
+3.020500E-03,-6.934684E-03,+9.145718E-03
+3.020600E-03,-11.959809E-03,-904.533E-06
+3.020700E-03,-9.447247E-03,-6.934684E-03
+3.020800E-03,-11.959809E-03,-6.934684E-03
+3.020900E-03,-20.000010E-03,-1.407046E-03
+3.021000E-03,-17.487447E-03,+1.105517E-03
+3.021100E-03,-9.447247E-03,-3.919608E-03
+3.021200E-03,-11.959809E-03,-6.934684E-03
+3.021300E-03,-20.000010E-03,-6.934684E-03
+3.021400E-03,-17.487447E-03,-1.407046E-03
+3.021500E-03,-14.974885E-03,+1.105517E-03
+3.021600E-03,-14.974885E-03,+1.105517E-03
+3.021700E-03,-20.000010E-03,-3.919608E-03
+3.021800E-03,-23.015086E-03,-1.407046E-03
+3.021900E-03,-17.487447E-03,+1.105517E-03
+3.022000E-03,-20.000010E-03,-3.919608E-03
+3.022100E-03,-17.487447E-03,-6.934684E-03
+3.022200E-03,-14.974885E-03,-6.934684E-03
+3.022300E-03,-14.974885E-03,-6.934684E-03
+3.022400E-03,-14.974885E-03,-6.934684E-03
+3.022500E-03,-14.974885E-03,-6.934684E-03
+3.022600E-03,-20.000010E-03,-6.934684E-03
+3.022700E-03,-17.487447E-03,-1.407046E-03
+3.022800E-03,-14.974885E-03,-3.919608E-03
+3.022900E-03,-14.974885E-03,-1.407046E-03
+3.023000E-03,-14.974885E-03,+1.105517E-03
+3.023100E-03,-9.447247E-03,-3.919608E-03
+3.023200E-03,-6.934684E-03,-11.959809E-03
+3.023300E-03,-6.934684E-03,-14.974885E-03
+3.023400E-03,-6.934684E-03,-14.974885E-03
+3.023500E-03,-6.934684E-03,-9.447247E-03
+3.023600E-03,-6.934684E-03,-11.959809E-03
+3.023700E-03,-6.934684E-03,-20.000010E-03
+3.023800E-03,-6.934684E-03,-23.015086E-03
+3.023900E-03,-1.407046E-03,-23.015086E-03
+3.024000E-03,-3.919608E-03,-23.015086E-03
+3.024100E-03,-1.407046E-03,-23.015086E-03
+3.024200E-03,-3.919608E-03,-17.487447E-03
+3.024300E-03,-6.934684E-03,-14.974885E-03
+3.024400E-03,-6.934684E-03,-14.974885E-03
+3.024500E-03,-6.934684E-03,-14.974885E-03
+3.024600E-03,-6.934684E-03,-9.447247E-03
+3.024700E-03,-6.934684E-03,-1.407046E-03
+3.024800E-03,-1.407046E-03,+1.105517E-03
+3.024900E-03,+1.105517E-03,-3.919608E-03
+3.025000E-03,+1.105517E-03,-1.407046E-03
+3.025100E-03,+1.105517E-03,-3.919608E-03
+3.025200E-03,+6.633155E-03,-6.934684E-03
+3.025300E-03,+9.145718E-03,-1.407046E-03
+3.025400E-03,+14.673356E-03,-3.919608E-03
+3.025500E-03,+17.185919E-03,-1.407046E-03
+3.025600E-03,+12.160793E-03,-3.919608E-03
+3.025700E-03,+4.120592E-03,-1.407046E-03
+3.025800E-03,+11.658281E-03,-3.919608E-03
+3.025900E-03,+12.160793E-03,-6.934684E-03
+3.026000E-03,+14.673356E-03,-6.934684E-03
+3.026100E-03,+12.160793E-03,-6.934684E-03
+3.026200E-03,+9.145718E-03,-6.934684E-03
+3.026300E-03,+9.145718E-03,-11.959809E-03
+3.026400E-03,+4.120592E-03,-14.974885E-03
+3.026500E-03,+1.105517E-03,-9.447247E-03
+3.026600E-03,+1.105517E-03,-11.959809E-03
